timestamp,Model,Data,Seed,struct_feats,lr,input_dim,hidden_dim,proj_dim,gconv_nlayers,loss,final_loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,threshold,valid_f1_1,ari_score,sil_score
2026-05-17 14:37:39,loss_step5_dgi_bn_BarlowTwins_s2024,ATNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,10.670624732971191,0.502825234328259,0.9805548353642728,0.6647624906622138,0.9995679860373088,0.9789050600778474,0.9891286225456036,0.9789401911366058,0.8269455566039088,0.9890790809371512,0.5917914505326121,0.5,,0.0,0.0
2026-05-17 14:41:40,loss_step5_dgi_bn_BarlowTwins_s2025,ATNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,11.946508407592772,0.4998322710499832,0.9709370520005212,0.6599344494640801,0.9993579944090814,0.9789751847955755,0.9890615873377688,0.9788049269297232,0.8244980184009244,0.9847604698048716,0.5959522247469192,0.5,,0.0,0.0
2026-05-17 14:45:43,loss_step5_dgi_bn_BarlowTwins_s2026,ATNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,11.192626953125,0.5021828284164572,0.985078500064876,0.665235487404162,0.9996687177359882,0.9787729130411484,0.9891104672622822,0.9789070652083895,0.8271729773332221,0.9897267599548076,0.6103106516857442,0.5,,0.0,0.0
2026-05-17 14:49:42,loss_step5_dgi_bn_BarlowTwins_s2027,ATNET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,13.746786117553713,0.5054048676967968,0.9796889060290526,0.6668124945314551,0.9995448981061424,0.9789604344453064,0.9891455854058292,0.97897607755884,0.8279790399686421,0.9900564734183324,0.5992333855866632,0.5,,0.0,0.0
2026-05-17 14:53:43,loss_step5_dgi_bn_InfoNCE_s2024,ATNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,InfoNCE,7.550660133361816,0.5013571665011586,0.9817215452424164,0.6637451246768045,0.9995938343477871,0.978755570598522,0.9890649561272872,0.9788187293998134,0.8264050404020458,0.9885777062286202,0.5936250717046282,0.5,,0.0,0.0
2026-05-17 14:57:40,loss_step5_dgi_bn_InfoNCE_s2025,ATNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,InfoNCE,7.566944122314453,0.4987985582699239,0.9739345757852208,0.6597219156919002,0.9994240825635236,0.9788228923715596,0.9890162184958958,0.9787193516151652,0.824369067093898,0.9854901941370336,0.596033244870972,0.5,,0.0,0.0
2026-05-17 15:01:40,loss_step5_dgi_bn_InfoNCE_s2026,ATNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,InfoNCE,7.522458076477051,0.5024148197155144,0.985338004411574,0.6654982034878626,0.9996744819798408,0.9787870155437784,0.9891204897917302,0.9789263886665156,0.8273093466397964,0.9879651538991692,0.6071152034508427,0.5,,0.0,0.0
2026-05-17 15:04:44,loss_step5_dgi_bn_InfoNCE_s2027,ATNET_NODE_FEAT,2027,,-1,-1,-1,32,-1,InfoNCE,7.546607971191406,0.5048143967062886,0.9772464327034324,0.6657325510114721,0.9994902000316824,0.9789632555187248,0.9891202417090657,0.9789263886665156,0.8274263963602688,0.9847767097632868,0.5978398459183109,0.5,,0.0,0.0
2026-05-17 15:08:18,loss_step5_dgi_bn_JSD_s2024,ATNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,JSD,-0.2180838286876678,0.5037286345938098,0.9894996110967073,0.6675995976735033,0.9997666385288432,0.9787894172730862,0.9891668246296896,0.97901748496911,0.8283832111515964,0.9911095576357224,0.6035108502195443,0.5,,0.0,0.0
2026-05-17 15:11:50,loss_step5_dgi_bn_JSD_s2025,ATNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,JSD,-0.1655799299478531,0.5000661638216224,0.985012381076502,0.6633606881116426,0.9996687215532638,0.9786903415580644,0.9890683049246068,0.9788242503878494,0.8262144965181246,0.9897731089914176,0.5934709854498692,0.5,,0.0,0.0
2026-05-17 15:15:13,loss_step5_dgi_bn_JSD_s2026,ATNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,JSD,-0.2002660930156707,0.5024786833234186,0.9863760217983653,0.6657908565423016,0.9996975153042852,0.9787700925406224,0.9891231230546468,0.9789319096545518,0.8274569897984742,0.9896799044035428,0.6014976752400023,0.5,,0.0,0.0
2026-05-17 15:18:43,loss_step5_dgi_bn_JSD_s2027,ATNET_NODE_FEAT,2027,,-1,-1,-1,32,-1,JSD,-0.2224139273166656,0.5038177988414956,0.983931096541972,0.666405467763702,0.999639833804911,0.9787347485718316,0.989076841278507,0.9788463343399936,0.8277411545211045,0.9892465700399156,0.6042252205087434,0.5,,0.0,0.0
